"0","factor(sample(c(""ant"", ""cat"", ""dog"", ""giraffe"", ""elephant""),1000, replace=TRUE))"
"1","   [1]"
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1"," cat     "
"1"," giraffe "
"1","
"
"1","   [6]"
"1"," ant     "
"1"," elephant"
"1"," elephant"
"1"," dog     "
"1"," dog     "
"1","
"
"1","  [11]"
"1"," ant     "
"1"," ant     "
"1"," cat     "
"1"," ant     "
"1"," giraffe "
"1","
"
"1","  [16]"
"1"," ant     "
"1"," giraffe "
"1"," giraffe "
"1"," dog     "
"1"," dog     "
"1","
"
"1","  [21]"
"1"," elephant"
"1"," dog     "
"1"," cat     "
"1"," dog     "
"1"," ant     "
"1","
"
"1","  [26]"
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1","
"
"1","  [31]"
"1"," elephant"
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1"," giraffe "
"1","
"
"1","  [36]"
"1"," ant     "
"1"," elephant"
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1","
"
"1","  [41]"
"1"," elephant"
"1"," dog     "
"1"," cat     "
"1"," ant     "
"1"," elephant"
"1","
"
"1","  [46]"
"1"," dog     "
"1"," cat     "
"1"," elephant"
"1"," cat     "
"1"," ant     "
"1","
"
"1","  [51]"
"1"," ant     "
"1"," dog     "
"1"," elephant"
"1"," cat     "
"1"," dog     "
"1","
"
"1","  [56]"
"1"," ant     "
"1"," ant     "
"1"," giraffe "
"1"," giraffe "
"1"," giraffe "
"1","
"
"1","  [61]"
"1"," dog     "
"1"," ant     "
"1"," giraffe "
"1"," dog     "
"1"," elephant"
"1","
"
"1","  [66]"
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1"," dog     "
"1"," cat     "
"1","
"
"1","  [71]"
"1"," ant     "
"1"," ant     "
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1","
"
"1","  [76]"
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1"," elephant"
"1","
"
"1","  [81]"
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1"," dog     "
"1"," ant     "
"1","
"
"1","  [86]"
"1"," giraffe "
"1"," ant     "
"1"," giraffe "
"1"," dog     "
"1"," ant     "
"1","
"
"1","  [91]"
"1"," elephant"
"1"," dog     "
"1"," cat     "
"1"," elephant"
"1"," giraffe "
"1","
"
"1","  [96]"
"1"," elephant"
"1"," cat     "
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1","
"
"1"," [101]"
"1"," dog     "
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1"," dog     "
"1","
"
"1"," [106]"
"1"," ant     "
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1"," dog     "
"1","
"
"1"," [111]"
"1"," elephant"
"1"," elephant"
"1"," ant     "
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [116]"
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [121]"
"1"," dog     "
"1"," dog     "
"1"," elephant"
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [126]"
"1"," cat     "
"1"," elephant"
"1"," elephant"
"1"," cat     "
"1"," giraffe "
"1","
"
"1"," [131]"
"1"," ant     "
"1"," ant     "
"1"," giraffe "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [136]"
"1"," dog     "
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1"," cat     "
"1","
"
"1"," [141]"
"1"," elephant"
"1"," giraffe "
"1"," elephant"
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [146]"
"1"," dog     "
"1"," cat     "
"1"," cat     "
"1"," elephant"
"1"," cat     "
"1","
"
"1"," [151]"
"1"," cat     "
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1"," giraffe "
"1","
"
"1"," [156]"
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1"," ant     "
"1"," dog     "
"1","
"
"1"," [161]"
"1"," dog     "
"1"," dog     "
"1"," cat     "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [166]"
"1"," elephant"
"1"," elephant"
"1"," giraffe "
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [171]"
"1"," dog     "
"1"," cat     "
"1"," cat     "
"1"," cat     "
"1"," elephant"
"1","
"
"1"," [176]"
"1"," cat     "
"1"," ant     "
"1"," cat     "
"1"," elephant"
"1"," giraffe "
"1","
"
"1"," [181]"
"1"," elephant"
"1"," cat     "
"1"," elephant"
"1"," cat     "
"1"," ant     "
"1","
"
"1"," [186]"
"1"," giraffe "
"1"," cat     "
"1"," ant     "
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [191]"
"1"," giraffe "
"1"," dog     "
"1"," giraffe "
"1"," dog     "
"1"," ant     "
"1","
"
"1"," [196]"
"1"," cat     "
"1"," cat     "
"1"," dog     "
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [201]"
"1"," cat     "
"1"," elephant"
"1"," giraffe "
"1"," giraffe "
"1"," elephant"
"1","
"
"1"," [206]"
"1"," cat     "
"1"," elephant"
"1"," ant     "
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [211]"
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1","
"
"1"," [216]"
"1"," ant     "
"1"," ant     "
"1"," cat     "
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [221]"
"1"," dog     "
"1"," giraffe "
"1"," ant     "
"1"," elephant"
"1"," giraffe "
"1","
"
"1"," [226]"
"1"," ant     "
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1","
"
"1"," [231]"
"1"," ant     "
"1"," giraffe "
"1"," giraffe "
"1"," ant     "
"1"," dog     "
"1","
"
"1"," [236]"
"1"," elephant"
"1"," cat     "
"1"," giraffe "
"1"," giraffe "
"1"," cat     "
"1","
"
"1"," [241]"
"1"," dog     "
"1"," elephant"
"1"," elephant"
"1"," dog     "
"1"," giraffe "
"1","
"
"1"," [246]"
"1"," dog     "
"1"," dog     "
"1"," ant     "
"1"," giraffe "
"1"," giraffe "
"1","
"
"1"," [251]"
"1"," giraffe "
"1"," giraffe "
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1","
"
"1"," [256]"
"1"," cat     "
"1"," giraffe "
"1"," giraffe "
"1"," dog     "
"1"," ant     "
"1","
"
"1"," [261]"
"1"," ant     "
"1"," dog     "
"1"," cat     "
"1"," dog     "
"1"," dog     "
"1","
"
"1"," [266]"
"1"," elephant"
"1"," elephant"
"1"," cat     "
"1"," giraffe "
"1"," elephant"
"1","
"
"1"," [271]"
"1"," cat     "
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [276]"
"1"," cat     "
"1"," ant     "
"1"," cat     "
"1"," elephant"
"1"," cat     "
"1","
"
"1"," [281]"
"1"," cat     "
"1"," elephant"
"1"," elephant"
"1"," cat     "
"1"," ant     "
"1","
"
"1"," [286]"
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1"," cat     "
"1"," ant     "
"1","
"
"1"," [291]"
"1"," elephant"
"1"," elephant"
"1"," ant     "
"1"," elephant"
"1"," elephant"
"1","
"
"1"," [296]"
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [301]"
"1"," cat     "
"1"," cat     "
"1"," cat     "
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [306]"
"1"," cat     "
"1"," dog     "
"1"," giraffe "
"1"," elephant"
"1"," cat     "
"1","
"
"1"," [311]"
"1"," dog     "
"1"," dog     "
"1"," dog     "
"1"," ant     "
"1"," cat     "
"1","
"
"1"," [316]"
"1"," ant     "
"1"," elephant"
"1"," giraffe "
"1"," elephant"
"1"," elephant"
"1","
"
"1"," [321]"
"1"," cat     "
"1"," giraffe "
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1","
"
"1"," [326]"
"1"," giraffe "
"1"," giraffe "
"1"," elephant"
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [331]"
"1"," dog     "
"1"," dog     "
"1"," elephant"
"1"," cat     "
"1"," cat     "
"1","
"
"1"," [336]"
"1"," dog     "
"1"," dog     "
"1"," cat     "
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [341]"
"1"," elephant"
"1"," dog     "
"1"," giraffe "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [346]"
"1"," cat     "
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1"," ant     "
"1","
"
"1"," [351]"
"1"," dog     "
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1"," giraffe "
"1","
"
"1"," [356]"
"1"," dog     "
"1"," cat     "
"1"," ant     "
"1"," dog     "
"1"," elephant"
"1","
"
"1"," [361]"
"1"," giraffe "
"1"," cat     "
"1"," dog     "
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [366]"
"1"," elephant"
"1"," ant     "
"1"," dog     "
"1"," dog     "
"1"," ant     "
"1","
"
"1"," [371]"
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [376]"
"1"," elephant"
"1"," dog     "
"1"," elephant"
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [381]"
"1"," cat     "
"1"," giraffe "
"1"," giraffe "
"1"," elephant"
"1"," cat     "
"1","
"
"1"," [386]"
"1"," cat     "
"1"," cat     "
"1"," giraffe "
"1"," ant     "
"1"," cat     "
"1","
"
"1"," [391]"
"1"," cat     "
"1"," giraffe "
"1"," elephant"
"1"," ant     "
"1"," elephant"
"1","
"
"1"," [396]"
"1"," giraffe "
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1"," giraffe "
"1","
"
"1"," [401]"
"1"," dog     "
"1"," elephant"
"1"," elephant"
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [406]"
"1"," giraffe "
"1"," elephant"
"1"," giraffe "
"1"," dog     "
"1"," giraffe "
"1","
"
"1"," [411]"
"1"," dog     "
"1"," elephant"
"1"," cat     "
"1"," giraffe "
"1"," dog     "
"1","
"
"1"," [416]"
"1"," dog     "
"1"," cat     "
"1"," giraffe "
"1"," ant     "
"1"," ant     "
"1","
"
"1"," [421]"
"1"," ant     "
"1"," cat     "
"1"," elephant"
"1"," giraffe "
"1"," cat     "
"1","
"
"1"," [426]"
"1"," elephant"
"1"," dog     "
"1"," ant     "
"1"," giraffe "
"1"," elephant"
"1","
"
"1"," [431]"
"1"," ant     "
"1"," elephant"
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [436]"
"1"," elephant"
"1"," ant     "
"1"," ant     "
"1"," cat     "
"1"," giraffe "
"1","
"
"1"," [441]"
"1"," giraffe "
"1"," dog     "
"1"," ant     "
"1"," cat     "
"1"," cat     "
"1","
"
"1"," [446]"
"1"," cat     "
"1"," ant     "
"1"," elephant"
"1"," dog     "
"1"," dog     "
"1","
"
"1"," [451]"
"1"," elephant"
"1"," dog     "
"1"," dog     "
"1"," ant     "
"1"," cat     "
"1","
"
"1"," [456]"
"1"," cat     "
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [461]"
"1"," ant     "
"1"," elephant"
"1"," elephant"
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [466]"
"1"," giraffe "
"1"," ant     "
"1"," ant     "
"1"," giraffe "
"1"," dog     "
"1","
"
"1"," [471]"
"1"," ant     "
"1"," ant     "
"1"," dog     "
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [476]"
"1"," ant     "
"1"," elephant"
"1"," elephant"
"1"," giraffe "
"1"," giraffe "
"1","
"
"1"," [481]"
"1"," elephant"
"1"," cat     "
"1"," cat     "
"1"," dog     "
"1"," ant     "
"1","
"
"1"," [486]"
"1"," giraffe "
"1"," cat     "
"1"," ant     "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [491]"
"1"," ant     "
"1"," giraffe "
"1"," cat     "
"1"," elephant"
"1"," ant     "
"1","
"
"1"," [496]"
"1"," ant     "
"1"," dog     "
"1"," dog     "
"1"," cat     "
"1"," giraffe "
"1","
"
"1"," [501]"
"1"," dog     "
"1"," elephant"
"1"," elephant"
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [506]"
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1"," elephant"
"1"," dog     "
"1","
"
"1"," [511]"
"1"," ant     "
"1"," ant     "
"1"," dog     "
"1"," ant     "
"1"," dog     "
"1","
"
"1"," [516]"
"1"," ant     "
"1"," giraffe "
"1"," giraffe "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [521]"
"1"," elephant"
"1"," dog     "
"1"," elephant"
"1"," elephant"
"1"," giraffe "
"1","
"
"1"," [526]"
"1"," giraffe "
"1"," giraffe "
"1"," elephant"
"1"," dog     "
"1"," giraffe "
"1","
"
"1"," [531]"
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1"," giraffe "
"1"," ant     "
"1","
"
"1"," [536]"
"1"," cat     "
"1"," giraffe "
"1"," ant     "
"1"," elephant"
"1"," elephant"
"1","
"
"1"," [541]"
"1"," elephant"
"1"," cat     "
"1"," dog     "
"1"," giraffe "
"1"," dog     "
"1","
"
"1"," [546]"
"1"," giraffe "
"1"," dog     "
"1"," ant     "
"1"," elephant"
"1"," giraffe "
"1","
"
"1"," [551]"
"1"," ant     "
"1"," dog     "
"1"," cat     "
"1"," dog     "
"1"," cat     "
"1","
"
"1"," [556]"
"1"," cat     "
"1"," dog     "
"1"," dog     "
"1"," ant     "
"1"," giraffe "
"1","
"
"1"," [561]"
"1"," ant     "
"1"," giraffe "
"1"," ant     "
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [566]"
"1"," cat     "
"1"," dog     "
"1"," elephant"
"1"," ant     "
"1"," cat     "
"1","
"
"1"," [571]"
"1"," cat     "
"1"," dog     "
"1"," dog     "
"1"," cat     "
"1"," dog     "
"1","
"
"1"," [576]"
"1"," ant     "
"1"," elephant"
"1"," giraffe "
"1"," elephant"
"1"," cat     "
"1","
"
"1"," [581]"
"1"," cat     "
"1"," dog     "
"1"," ant     "
"1"," elephant"
"1"," giraffe "
